	Rn	Rp	Rtotal	Tc_average	Tc_cooling	Tc_warming	bias_freq	physical_name
0135.1.4.1806	1.380725772638752	0.3121830907136503	1.6929088633524023	0.4370375456583291	0.4282749994438859	0.44580009187277225	1806335.4538753629	258.90.y
0135.1.4.1836	1.5149166935689482	0.3725477650076552	1.8874644585766034	0.43800929067111904	0.42925480899465995	0.4467637723475781	1836776.7380550504	258.90.x
0135.1.4.1932	1.2429795942647472	0.3946091009391224	1.6375886952038696	0.4379597889256224	0.4292292442154064	0.44669033363583827	1932907.1091488004	246.90.y
0135.1.4.1958	1.6489608261668836	0.4016284148835402	2.0505892410504236	0.438305905926512	0.42953974337331147	0.4470720684797124	1958007.8171566129	246.90.x
0135.1.4.1992	1.405210439020969	0.4870436827482141	1.892254121769183	0.43623439579369905	0.42749761800023595	0.44497117358716215	1991653.4470394254	204.90.x
0135.1.4.2016	1.5796985283696547	0.5110088814465111	2.090707409816166	0.4277479065051851	0.4190547385674203	0.4364410744429499	2015457.1579769254	204.90.y
0135.1.4.2066	1.3670678808332772	0.3105790813646037	1.677646962197881	0.43991205760176444	0.4311732569699185	0.44865085823361034	2066726.6892269254	267.90.y
0135.1.4.2098	1.4639036310984666	0.4218499574559672	1.8857535885544336	0.4406230869086287	0.43191406859173753	0.44933210522552	2097167.973406613	267.90.x
0135.1.4.2140	1.5204961985022842	0.39783736719441515	1.9183335656966993	0.4411669362120644	0.43247402980179217	0.4498598426223365	2140960.698015988	268.90.x
0135.1.4.2176	1.6158856514819648	0.4214103896517844	2.0372960411337493	0.43877170050223874	0.4300561360193491	0.44748726498512836	2175216.6794613004	268.90.y
0135.1.4.2200	1.6665482288475355	0.4193691510741797	2.085917379921715	0.4382350804094497	0.42953974337331147	0.4469304174455879	2199935.9177425504	257.90.y
0135.1.4.2262	1.6554388082101261	0.41286524846755246	2.0683040566776785	0.43504368798449505	0.42624844385450916	0.44383893211448094	2261886.6013363004	257.90.x
0135.1.4.2354	1.4543371800376974	0.3950176897354102	1.8493548697731077	0.4383674566480617	0.4296232233098003	0.4471116899863231	2354354.8630550504	232.90.y
0135.1.4.2396	1.6027860990235898	0.41285672534505924	2.015642824368649	0.4383324764008798	0.4295789847336575	0.447085968068102	2396011.3571956754	232.90.x
0135.1.4.2436	0.021014100556915993	1.2244741000773478	1.2454882006342638	0.5204567232292874	0.5207034374693364	0.5202100089892383	2435836.7966488004	lc_resistor
0135.1.4.2486	1.4975804039087945	0.42214688729485383	1.9197272912036483	0.439400106204042	0.4306702822003601	0.448129930207724	2485885.6247738004	246.150.y
0135.1.4.2532	1.5260261453818917	0.4623601967127854	1.988386342094677	0.43971328224743034	0.4309999071892534	0.4484266573056073	2531814.5798519254	246.150.x
0135.1.4.2570	1.68037297588715	0.4473502314097185	2.1277232072968686	0.4387604842258054	0.4300635113867006	0.4474574570649102	2569656.3767269254	205.150.x
0135.1.4.2684	1.5045208996288988	0.4247072900404884	1.9292281896693873	0.44074724864363213	0.4320231765568394	0.4494713207304248	2684402.4704769254	257.150.x
0135.1.4.2820	0.789791413957899	1.0098777391324272	1.7996691530903262	0.5204567232292874	0.5207034374693364	0.5202100089892383	2820663.4568050504	267.150.y
0135.1.4.2940	1.273535364323708	0.336066374268381	1.6096017385920889	0.44071915736361567	0.43199271417184804	0.44944560055538335	2939834.5993831754	258.150.x
0135.1.4.2992	1.295129896547873	0.43846801362201815	1.733597910169891	0.4408277684226665	0.43208234438809967	0.4495731924572334	2991943.364031613	258.150.y
0135.1.4.3044	1.5248497644302696	0.614994442031026	2.1398442064612957	0.44334927408727587	0.4347298312062051	0.4519687169683467	3044586.186297238	268.150.y
0135.1.4.3094	1.536246662708496	0.4220964694360978	1.9583431321445939	0.4423101531279805	0.43362793102398456	0.4509923752319764	3094482.426531613	268.150.x
0135.1.4.3190	1.6334575400063196	0.3740268369428025	2.007484376949122	0.4376581737027486	0.4289339292675507	0.4463824181379465	3190307.621844113	219.150.y
0135.1.4.3356	1.5099660595091995	0.46209055198245047	1.97205661149165	0.43760927178832065	0.42890837382845604	0.4463101697481853	3356094.3650081754	189.150.x
0135.1.4.3470	1.3975989171962526	0.935245787600791	2.3328447047970435	0.4394842718650479	0.4309999071892534	0.44796863654084246	3470306.401140988	204.150.y
0135.1.4.3534	1.3374184592613978	0.34251525668643634	1.679933715947834	0.43719103422696626	0.42850672853744715	0.44587533991648537	3534851.078875363	204.150.x
0135.1.4.3666	1.31938556256583	0.46991364043995076	1.7892992030057806	0.44281612617539085	0.43424364704094387	0.4513886053098378	3665695.1950863004	258.220.y
0135.1.4.3732	1.2873140127901825	0.37486199007356025	1.662176002863743	0.4409603080768951	0.4322462199300361	0.44967439622375416	3731384.282000363	258.220.x
0135.1.4.3794	1.2182776431399367	0.2644073762539075	1.4826850193938441	0.4410027324261968	0.4322696813602853	0.44973578349210824	3793792.729265988	205.220.x
0135.1.4.3854	1.2634366200946472	0.2716199345607727	1.5350565546554198	0.4405376798413443	0.43190620280341996	0.4491691568792686	3853530.8884456754	205.220.y
0135.1.4.3926	1.2435827425949384	0.22784660064364448	1.471429343238583	0.441331064887617	0.4326154338769849	0.450046695898249	3926467.9001644254	219.220.y
0135.1.4.4116	1.2925683408462623	0.7999358903578149	2.092504231204077	0.4406876642557877	0.432212142062113	0.4491631864494624	4116439.8239925504	204.220.y
0135.1.4.4194	0.9890373430824713	0.42351730516541974	1.412554648247891	0.43783125263275136	0.42905206154627723	0.4466104437192255	4193038.9450863004	246.220.y
0135.1.4.4264	1.9789858826804023	0.768777396139659	2.747763278820061	0.4419249160510063	0.43334940352509693	0.4505004285769157	4264526.371844113	246.220.x
0135.1.4.4344	1.223334980014453	0.21793904097118777	1.441274020985641	0.44247431503241713	0.43382043615465093	0.45112819391018333	4344711.30836755	267.220.x
0135.1.4.4422	1.1965814924823681	0.20316944894248662	1.3997509414248548	0.44399228994131273	0.43539516048110016	0.4525894194015253	4421234.135515988	267.220.y
0135.1.4.4646	1.8040857784782836	0.3571231478016192	2.161208926279903	0.4441161610918217	0.4354511704060826	0.45278115177756084	4646606.449969113	268.220.x
0135.1.4.4732	1.6279709791468615	0.16460343053978743	1.792574409686649	0.44334764628132084	0.43473966152606874	0.4519556310365729	4732284.55055505	268.220.y
