0.1216334239844361, 0.13445200230989762
0.14048790648025244, 0.1682333458848957
0.17011637897367837, 0.2092983273452429
0.2105188414647139, 0.25919282428599844
0.2590017964539566, 0.2900920576903514
0.3074847514431993, 0.3218746497204532
0.3559677064324416, 0.3536572417505548
0.4286921389163054, 0.3887432693787902
0.5660605113858264, 0.41681830866818714
0.7438313463463824, 0.42313541455068737
0.9216021813069384, 0.40801099742638125
1.0993730162674944, 0.38373177272613535
1.2771438512280504, 0.35704338813748393
1.4549146861886064, 0.3331255374204989
1.6326855211491629, 0.3116569992567253
1.810456356109719, 0.2971348721045204
1.988227191070275, 0.28112709635446564
2.165998026030831, 0.26889367109624573
2.3437688609913874, 0.2584671157543297
2.5377006809483573, 0.24935949218542075
2.7195117621580174, 0.24245480663889363
2.8285984108838127, 0.23876973568977422
3.870981943152528, 0.21187512923509932
4.097235733102327, 0.20913956703923287
4.350039712689092, 0.20563680874921264
4.543458485503318, 0.20219855289121358
4.714816231179584, 0.19868450304096785
4.899513202567174, 0.1948288956092934
5.0911363103818, 0.19153854465176523
5.282759418196425, 0.18824819369423706
5.464859088423878, 0.1851034093634416
5.642629923384434, 0.18238616566442256
5.818380635220438, 0.17933842575144965
5.996151470180994, 0.17662118205243016
6.18315715371093, 0.17352186684773852
6.351693140102107, 0.17118669465439162
6.521383482564456, 0.16847250403818048
6.715315302521425, 0.1657491541735452
6.917327614976603, 0.16302275122610244
7.111259434933574, 0.16029940136146736
7.31327174738875, 0.1575729984140244
7.531445044840343, 0.1548404893009656
7.733457357295519, 0.15211408635352286
7.975872132241733, 0.14937241799204037
8.218286907187945, 0.1466307496305581
8.432419958390433, 0.14389976705890328
8.684261974584555, 0.14115453676747847
8.92937024703017, 0.1384118507117269
9.454602259413631, 0.13291324857472264
9.777821959341916, 0.13014104938516158
